                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    557,                0.27543,                0.23893,                0.82624,                0.94316,                0.91336,                0.94606,                0.83595,                0.49998,                0.51114,                0.90144,              0.0011167,              0.0011167,              0.0011167
                    558,                0.28215,                0.22951,                 0.8231,                0.93235,                0.88991,                0.94155,                 0.8418,                0.49096,                0.49123,                0.90066,              0.0011142,              0.0011142,              0.0011142
                    559,                0.27834,                0.22851,                0.81737,                0.92574,                0.91499,                0.94372,                0.84724,                 0.5049,                0.49643,                0.90511,              0.0011117,              0.0011117,              0.0011117
                    560,                0.26464,                0.20878,                0.83104,                0.95211,                0.91205,                0.94408,                0.85874,                0.49412,                0.48758,                 0.9021,              0.0011092,              0.0011092,              0.0011092
                    561,                0.29182,                0.21961,                  0.844,                0.95812,                0.91743,                0.94331,                0.85617,                0.48625,                 0.4699,                0.90216,              0.0011067,              0.0011067,              0.0011067
                    562,                0.27682,                0.22004,                0.83126,                0.94211,                0.89589,                 0.9429,                0.86031,                0.47515,                0.48679,                0.89161,              0.0011042,              0.0011042,              0.0011042
                    563,                0.25253,                0.20538,                0.81393,                0.91509,                 0.8899,                0.93023,                0.84917,                0.46124,                0.50184,                0.88781,              0.0011017,              0.0011017,              0.0011017
                    564,                0.26902,                0.21158,                0.82214,                0.94838,                0.84284,                0.92288,                0.84961,                0.48325,                0.55163,                0.89563,              0.0010992,              0.0010992,              0.0010992
                    565,                0.26561,                0.21107,                0.84539,                0.91327,                0.86943,                0.92415,                0.85202,                0.48082,                0.59301,                0.89167,              0.0010967,              0.0010967,              0.0010967
                    566,                0.26818,                 0.2138,                0.83036,                0.92287,                0.87814,                0.93916,                0.84996,                0.48949,                0.60733,                0.89467,              0.0010942,              0.0010942,              0.0010942
                    567,                0.27601,                 0.2275,                0.83262,                 0.9165,                0.90635,                0.94383,                0.85468,                0.48609,                0.61947,                0.89395,              0.0010917,              0.0010917,              0.0010917
                    568,                0.26327,                0.22491,                0.81791,                0.90907,                0.91717,                0.94912,                0.86349,                0.47834,                0.64485,                0.89223,              0.0010892,              0.0010892,              0.0010892
                    569,                0.28775,                0.21785,                0.85107,                0.90905,                0.91703,                0.94878,                0.85777,                0.50062,                0.54484,                0.91384,              0.0010868,              0.0010868,              0.0010868
                    570,                 0.2867,                 0.2286,                0.84751,                 0.9073,                0.91743,                0.94164,                0.85769,                0.50899,                0.51278,                0.90766,              0.0010843,              0.0010843,              0.0010843
                    571,                0.27317,                0.21573,                0.82596,                0.91641,                0.90521,                0.94463,                0.85276,                0.51138,                0.51624,                 0.9116,              0.0010818,              0.0010818,              0.0010818
                    572,                 0.2747,                 0.2247,                0.83034,                0.92837,                0.88073,                0.94669,                0.85194,                 0.5235,                0.52148,                0.93955,              0.0010793,              0.0010793,              0.0010793
                    573,                0.26585,                0.20505,                0.82319,                0.94063,                0.88991,                 0.9463,                  0.858,                0.52617,                0.59464,                 0.9197,              0.0010768,              0.0010768,              0.0010768
                    574,                 0.2651,                0.21305,                0.82584,                 0.8799,                0.94104,                0.94512,                0.85647,                0.51841,                0.59017,                0.89763,              0.0010743,              0.0010743,              0.0010743
                    575,                0.27013,                0.21571,                0.82565,                0.88023,                0.94397,                0.94838,                0.87084,                 0.5047,                0.48267,                0.88999,              0.0010718,              0.0010718,              0.0010718
                    576,                0.28715,                0.24274,                0.83896,                0.91732,                0.91611,                0.96389,                0.88192,                0.48705,                0.46331,                0.88547,              0.0010693,              0.0010693,              0.0010693
                    577,                0.26301,                0.22749,                0.81755,                0.91737,                0.91671,                0.96158,                0.88284,                0.46998,                0.43923,                0.87141,              0.0010668,              0.0010668,              0.0010668
                    578,                0.27495,                0.20968,                0.81832,                0.91791,                0.92328,                0.95823,                0.87201,                0.46798,                0.56534,                0.87346,              0.0010643,              0.0010643,              0.0010643
                    579,                0.25872,                0.21068,                0.81636,                0.97055,                0.90711,                0.95946,                0.86962,                0.46818,                0.49546,                0.87425,              0.0010618,              0.0010618,              0.0010618
                    580,                0.28972,                0.22649,                0.83562,                0.93468,                0.91891,                0.95294,                0.87117,                  0.476,                0.50064,                0.87974,              0.0010593,              0.0010593,              0.0010593
                    581,                0.29292,                0.22288,                0.82971,                0.95351,                0.89908,                0.95748,                0.86985,                0.49141,                 0.5058,                0.87948,              0.0010568,              0.0010568,              0.0010568
                    582,                0.28011,                0.22672,                0.81893,                0.93369,                0.90427,                0.95851,                0.87216,                0.48874,                 0.4598,                0.88396,              0.0010544,              0.0010544,              0.0010544
                    583,                 0.2669,                0.22359,                0.80521,                0.92512,                0.90679,                0.95759,                 0.8699,                0.46945,                0.55376,                0.87841,              0.0010519,              0.0010519,              0.0010519
                    584,                0.28411,                 0.2347,                0.84327,                0.89409,                0.92945,                0.96232,                 0.8703,                0.48849,                0.57037,                0.87949,              0.0010494,              0.0010494,              0.0010494
                    585,                0.26951,                0.21632,                0.83126,                0.93402,                0.90905,                0.96321,                0.87563,                0.48935,                 0.5973,                0.88312,              0.0010469,              0.0010469,              0.0010469
                    586,                  0.275,                0.21698,                0.80523,                0.91771,                0.91743,                0.95427,                  0.869,                0.49295,                0.58503,                0.87755,              0.0010444,              0.0010444,              0.0010444
                    587,                0.26758,                0.21068,                0.83631,                0.93925,                0.86239,                0.95665,                0.87373,                0.48495,                0.57126,                0.86984,              0.0010419,              0.0010419,              0.0010419
                    588,                0.25867,                0.21403,                 0.8222,                0.95064,                 0.8835,                0.96436,                0.87819,                0.46873,                0.53434,                0.86091,              0.0010394,              0.0010394,              0.0010394
                    589,                0.25786,                0.20219,                0.81671,                0.94224,                0.92661,                0.96204,                0.88573,                 0.4592,                0.52206,                0.85748,              0.0010369,              0.0010369,              0.0010369
                    590,                0.26333,                0.21983,                0.81769,                0.93306,                0.92661,                0.96493,                0.88716,                 0.4633,                0.56054,                0.86149,              0.0010344,              0.0010344,              0.0010344
                    591,                 0.2637,                 0.2054,                0.81397,                0.95276,                0.92508,                0.96524,                0.87674,                 0.4792,                0.62243,                0.86815,              0.0010319,              0.0010319,              0.0010319
                    592,                0.26277,                0.21249,                0.81552,                0.95184,                0.90663,                0.95867,                0.87599,                0.49419,                0.55493,                0.87162,              0.0010294,              0.0010294,              0.0010294
                    593,                 0.2523,                 0.2074,                0.83204,                0.95095,                0.90826,                0.95533,                0.87932,                0.49321,                0.55527,                0.87703,              0.0010269,              0.0010269,              0.0010269
                    594,                 0.2754,                0.21913,                0.82826,                  0.925,                0.91743,                0.95376,                0.87357,                 0.4769,                0.54003,                0.87539,              0.0010244,              0.0010244,              0.0010244
                    595,                0.26532,                0.21058,                0.82935,                0.90243,                0.93339,                0.95781,                0.87386,                0.47312,                0.50351,                0.87543,              0.0010219,              0.0010219,              0.0010219
                    596,                0.25683,                0.20146,                0.83456,                0.94283,                0.90784,                0.95929,                0.87139,                0.51046,                0.65244,                0.88854,              0.0010195,              0.0010195,              0.0010195
                    597,                0.25565,                0.19701,                 0.8137,                0.94313,                 0.9129,                0.96369,                0.86883,                0.49405,                0.57125,                0.86657,               0.001017,               0.001017,               0.001017
                    598,                0.25964,                0.20771,                 0.8229,                0.93155,                0.90826,                0.95032,                0.86905,                0.48488,                0.52699,                0.86999,              0.0010145,              0.0010145,              0.0010145
                    599,                0.25313,                0.20658,                 0.8241,                0.93175,                0.89908,                0.94592,                0.86728,                0.49693,                0.55505,                0.88156,               0.001012,               0.001012,               0.001012
                    600,                0.25592,                0.19726,                0.80514,                0.89367,                0.92529,                0.94092,                0.87187,                0.47851,                0.54513,                0.87652,              0.0010095,              0.0010095,              0.0010095
                    601,                0.28633,                 0.2125,                0.82977,                 0.9011,                0.91952,                0.95514,                0.87926,                0.48242,                0.54762,                0.88293,               0.001007,               0.001007,               0.001007
                    602,                0.26796,                0.21049,                0.82931,                0.92713,                0.93378,                0.95277,                 0.8703,                 0.4693,                0.45037,                0.87525,              0.0010045,              0.0010045,              0.0010045
                    603,                0.27303,                0.21164,                0.84485,                0.94505,                0.89908,                0.95745,                 0.8754,                 0.4738,                0.48156,                0.88734,               0.001002,               0.001002,               0.001002
                    604,                0.26814,                0.21793,                0.82901,                0.94259,                0.90384,                0.96127,                 0.8664,                0.48448,                0.50916,                0.88935,             0.00099952,             0.00099952,             0.00099952
                    605,                0.28203,                0.22187,                0.84467,                0.93971,                0.88991,                 0.9609,                0.87669,                0.48994,                0.56368,                0.88407,             0.00099702,             0.00099702,             0.00099702
                    606,                0.26467,                 0.2152,                0.81437,                0.90935,                0.92661,                0.96511,                0.88095,                0.47711,                0.51418,                0.87106,             0.00099453,             0.00099453,             0.00099453
                    607,                0.25661,                0.20455,                0.82209,                0.89875,                0.93578,                0.96313,                0.87164,                0.48879,                0.59202,                 0.8744,             0.00099204,             0.00099204,             0.00099204
                    608,                0.25913,                0.22049,                0.82104,                0.92478,                0.89908,                0.95515,                0.87159,                0.49251,                 0.5039,                0.87928,             0.00098955,             0.00098955,             0.00098955
                    609,                0.25826,                0.20601,                0.83192,                0.93051,                0.90826,                0.94569,                0.86828,                0.48792,                0.45512,                0.87637,             0.00098705,             0.00098705,             0.00098705
                    610,                0.26271,                0.18938,                0.81177,                0.94122,                0.90826,                 0.9497,                0.86928,                0.46937,                0.39544,                0.85906,             0.00098456,             0.00098456,             0.00098456
                    611,                0.25916,                0.20146,                 0.8128,                0.94095,                0.90826,                0.94738,                 0.8664,                0.46446,                0.39674,                0.85894,             0.00098207,             0.00098207,             0.00098207
                    612,                0.25137,                0.20605,                0.81391,                0.94295,                0.91743,                 0.9606,                0.86637,                0.46236,                0.41548,                0.86496,             0.00097958,             0.00097958,             0.00097958
                    613,                0.25889,                0.20589,                0.81553,                0.93253,                0.90826,                 0.9666,                0.87077,                0.47807,                0.45658,                0.87777,             0.00097708,             0.00097708,             0.00097708
                    614,                0.25344,                0.20775,                0.81514,                0.95143,                0.89863,                0.96764,                0.87407,                0.50421,                 0.5673,                0.89838,             0.00097459,             0.00097459,             0.00097459
                    615,                0.23749,                0.20942,                 0.8116,                0.93421,                0.91188,                0.96433,                0.86689,                0.53111,                0.60019,                0.89817,              0.0009721,              0.0009721,              0.0009721
                    616,                0.25528,                0.19964,                0.81238,                0.91592,                0.92661,                0.96282,                0.87537,                0.50749,                0.46521,                0.89095,             0.00096961,             0.00096961,             0.00096961
                    617,                0.25691,                0.19791,                0.82855,                0.95025,                0.87622,                0.96262,                0.87634,                0.49664,                0.41333,                0.89834,             0.00096711,             0.00096711,             0.00096711
                    618,                0.24739,                0.19523,                0.80931,                0.93684,                0.88991,                0.96095,                0.87689,                0.48375,                0.41839,                0.88604,             0.00096462,             0.00096462,             0.00096462
                    619,                 0.2487,                0.19741,                0.82802,                0.91809,                0.92661,                0.96655,                0.88257,                0.48485,                0.43769,                0.88976,             0.00096213,             0.00096213,             0.00096213
                    620,                0.27243,                0.20658,                0.82391,                0.95117,                0.89351,                0.96136,                0.87574,                0.48504,                0.45825,                0.88842,             0.00095964,             0.00095964,             0.00095964
                    621,                 0.2516,                0.20178,                0.82695,                 0.9507,                0.90826,                0.96475,                0.87098,                0.46469,                0.46717,                0.88105,             0.00095714,             0.00095714,             0.00095714
                    622,                0.25485,                0.19693,                0.81255,                0.93353,                0.92661,                 0.9652,                0.87033,                0.46295,                0.47772,                0.87485,             0.00095465,             0.00095465,             0.00095465
                    623,                0.26712,                0.20976,                0.82288,                 0.9315,                0.90826,                0.95697,                0.86426,                0.47545,                0.49291,                0.87561,             0.00095216,             0.00095216,             0.00095216
                    624,                 0.2537,                0.19855,                0.82163,                0.93019,                0.88991,                0.95402,                0.86835,                0.44258,                0.42907,                0.86252,             0.00094966,             0.00094966,             0.00094966
                    625,                0.25989,                0.21089,                 0.8197,                0.92242,                0.88991,                0.95267,                0.86646,                0.45776,                0.52658,                0.87916,             0.00094717,             0.00094717,             0.00094717
                    626,                0.24898,                0.19508,                0.81213,                0.92589,                0.91697,                0.95472,                0.86527,                0.49007,                0.55899,                0.90232,             0.00094468,             0.00094468,             0.00094468
                    627,                0.24225,                0.19897,                0.82003,                0.92495,                0.91743,                0.95894,                0.87194,                0.48108,                0.52185,                0.89569,             0.00094219,             0.00094219,             0.00094219
                    628,                0.26256,                0.21199,                0.83563,                0.93395,                0.90803,                0.95578,                0.86857,                0.47004,                0.52488,                0.89204,              0.0009397,              0.0009397,              0.0009397
                    629,                0.24786,                0.19573,                0.81513,                0.91722,                 0.9149,                0.95299,                0.87042,                0.47497,                0.50708,                0.88656,              0.0009372,              0.0009372,              0.0009372
                    630,                0.25432,                0.20527,                0.84056,                0.93157,                0.88073,                 0.9515,                0.86487,                0.49298,                 0.5773,                0.89381,             0.00093471,             0.00093471,             0.00093471
                    631,                0.24334,                0.18691,                0.81015,                0.94002,                0.86271,                0.95186,                0.86706,                0.48446,                0.49905,                0.89088,             0.00093222,             0.00093222,             0.00093222
                    632,                0.25016,                0.20899,                0.81955,                 0.9405,                0.87014,                0.95011,                 0.8667,                0.47047,                0.41051,                0.88143,             0.00092973,             0.00092973,             0.00092973
                    633,                0.24195,                0.20761,                0.81044,                0.93006,                0.87156,                0.94754,                 0.8636,                0.48134,                0.44685,                0.88022,             0.00092723,             0.00092723,             0.00092723
                    634,                0.25284,                0.20603,                0.82153,                0.90072,                0.91558,                0.95177,                0.87466,                0.47157,                 0.4513,                 0.8722,             0.00092474,             0.00092474,             0.00092474
                    635,                0.24846,                0.20837,                 0.8175,                0.90072,                0.91743,                0.95198,                0.87132,                0.47939,                0.45895,                0.88507,             0.00092225,             0.00092225,             0.00092225
                    636,                0.24527,                 0.2178,                0.80378,                0.94095,                 0.8772,                0.94812,                0.86147,                0.47139,                0.40973,                0.88344,             0.00091976,             0.00091976,             0.00091976
                    637,                0.25121,                0.20583,                0.81947,                0.95038,                0.87856,                0.94838,                0.86376,                 0.4785,                0.46392,                0.88732,             0.00091726,             0.00091726,             0.00091726
                    638,                0.25306,                0.21483,                0.80759,                0.94669,                0.88073,                0.94745,                0.86468,                0.49782,                 0.5961,                 0.8982,             0.00091477,             0.00091477,             0.00091477
                    639,                0.24103,                0.19262,                0.79927,                0.94855,                0.88073,                  0.951,                0.87254,                0.46684,                0.51659,                0.87278,             0.00091228,             0.00091228,             0.00091228
                    640,                0.26218,                0.21261,                0.82095,                 0.9663,                0.88073,                0.96569,                0.87779,                0.48451,                0.60929,                0.88716,             0.00090979,             0.00090979,             0.00090979
                    641,                0.25019,                0.20836,                0.83053,                0.96864,                0.88073,                 0.9619,                0.87514,                0.49018,                0.56377,                0.89223,             0.00090729,             0.00090729,             0.00090729
                    642,                 0.2632,                0.20783,                0.82214,                0.96027,                0.88702,                0.95909,                0.87253,                0.48653,                0.56253,                0.88148,              0.0009048,              0.0009048,              0.0009048
                    643,                0.25194,                0.20599,                0.83203,                 0.9442,                0.88073,                0.95368,                0.86894,                0.47571,                0.50987,                0.87692,             0.00090231,             0.00090231,             0.00090231
                    644,                0.25036,                0.19702,                0.80697,                0.91434,                0.91743,                0.94157,                0.86184,                0.46792,                0.50099,                0.88177,             0.00089981,             0.00089981,             0.00089981
                    645,                0.25017,                0.19257,                0.81353,                0.92582,                0.91609,                0.93783,                0.85484,                0.47805,                0.53415,                0.88828,             0.00089732,             0.00089732,             0.00089732
                    646,                  0.258,                0.19808,                0.81989,                0.93317,                0.89671,                0.93742,                0.85959,                0.47459,                 0.4994,                0.88593,             0.00089483,             0.00089483,             0.00089483
                    647,                0.23538,                0.18075,                0.81992,                0.90698,                0.90826,                0.93041,                0.84654,                0.48635,                 0.5144,                0.89057,             0.00089234,             0.00089234,             0.00089234
                    648,                0.26865,                0.21441,                0.83729,                0.92478,                0.88991,                0.93982,                0.84803,                0.50447,                 0.5398,                  0.903,             0.00088985,             0.00088985,             0.00088985
                    649,                0.24196,                0.19802,                0.81462,                0.92349,                0.88991,                0.94649,                0.85384,                0.51301,                0.54591,                0.90477,             0.00088735,             0.00088735,             0.00088735
                    650,                0.24742,                0.20377,                0.81941,                 0.9422,                0.87156,                0.94752,                0.85593,                0.52116,                  0.637,                0.90998,             0.00088486,             0.00088486,             0.00088486
                    651,                0.25795,                0.21295,                0.80411,                0.92315,                0.88165,                0.95567,                0.85906,                0.51903,                0.63134,                0.90557,             0.00088237,             0.00088237,             0.00088237
                    652,                0.26606,                0.19995,                0.81825,                0.94114,                0.88016,                0.95548,                0.85917,                0.50697,                0.55814,                0.89623,             0.00087988,             0.00087988,             0.00087988
                    653,                 0.2523,                0.19211,                0.80332,                0.94814,                0.87156,                0.95979,                0.86442,                0.49278,                 0.5276,                0.88343,             0.00087738,             0.00087738,             0.00087738
                    654,                0.24972,                  0.199,                0.80889,                0.93229,                0.88429,                0.95581,                0.86854,                0.49759,                0.53355,                0.88542,             0.00087489,             0.00087489,             0.00087489
                    655,                0.24621,                0.19447,                0.81424,                0.94133,                0.88312,                0.95481,                0.86718,                0.49075,                0.53586,                0.88966,              0.0008724,              0.0008724,              0.0008724
                    656,                0.25161,                0.19766,                0.84206,                0.95017,                0.87472,                0.95144,                  0.863,                 0.5088,                0.62614,                 0.9063,             0.00086991,             0.00086991,             0.00086991
                    657,                0.26726,                0.20951,                0.81925,                  0.948,                0.87156,                0.95667,                0.86905,                0.48487,                 0.5144,                0.89742,             0.00086741,             0.00086741,             0.00086741
                    658,                0.24847,                 0.2028,                0.81767,                 0.9224,                0.88991,                0.94546,                0.86314,                  0.476,                0.50286,                0.89964,             0.00086492,             0.00086492,             0.00086492
                    659,                0.25949,                0.20275,                0.82563,                 0.9364,                0.86239,                0.94282,                0.86404,                0.47703,                0.52367,                0.89653,             0.00086243,             0.00086243,             0.00086243
                    660,                0.23489,                0.19398,                0.80559,                0.93363,                0.86239,                0.93568,                0.85728,                0.49464,                0.56202,                0.92132,             0.00085993,             0.00085993,             0.00085993
                    661,                0.25934,                 0.1997,                0.81284,                0.93108,                0.86759,                0.94201,                0.86061,                0.51021,                0.55875,                0.94589,             0.00085744,             0.00085744,             0.00085744
                    662,                0.24673,                0.20277,                0.82821,                 0.9517,                0.87156,                 0.9492,                0.87085,                0.51948,                 0.5874,                0.94018,             0.00085495,             0.00085495,             0.00085495
                    663,                0.24569,                0.20118,                0.83594,                0.93994,                0.88991,                0.95141,                0.86392,                0.51904,                0.53528,                0.93368,             0.00085246,             0.00085246,             0.00085246
                    664,                0.23579,                 0.1964,                 0.8232,                0.91963,                0.91743,                0.95089,                0.86012,                0.52523,                0.54388,                0.96043,             0.00084996,             0.00084996,             0.00084996
                    665,                0.24701,                 0.1934,                0.81367,                0.91342,                0.92661,                0.94913,                0.86769,                0.51018,                0.49563,                0.94554,             0.00084747,             0.00084747,             0.00084747
                    666,                0.23061,                0.18928,                0.81269,                0.92574,                0.91492,                0.95071,                0.87085,                0.51529,                0.53243,                0.94898,             0.00084498,             0.00084498,             0.00084498
                    667,                0.25771,                0.20932,                0.83347,                0.90969,                0.92414,                0.95019,                0.86523,                0.52434,                0.55476,                0.95573,             0.00084249,             0.00084249,             0.00084249
                    668,                0.24711,                0.19168,                0.81671,                0.94211,                 0.8959,                0.95262,                0.87031,                0.54217,                 0.5822,                0.96441,             0.00083999,             0.00083999,             0.00083999
                    669,                0.25324,                0.20997,                 0.8439,                0.94842,                0.87156,                0.95117,                0.87076,                0.53533,                0.58664,                0.95462,              0.0008375,              0.0008375,              0.0008375
                    670,                0.24523,                0.19205,                0.82049,                0.92876,                0.88073,                 0.9536,                0.86897,                0.52606,                0.56579,                0.94635,             0.00083501,             0.00083501,             0.00083501
                    671,                0.25557,                 0.2046,                0.80483,                0.92301,                0.87986,                0.94727,                0.86584,                0.49672,                0.50011,                0.93127,             0.00083252,             0.00083252,             0.00083252
                    672,                0.25073,                0.20664,                0.82438,                0.89796,                0.88812,                0.94381,                0.86465,                0.49523,                 0.4993,                0.93529,             0.00083002,             0.00083002,             0.00083002
                    673,                0.24232,                0.18806,                 0.8183,                0.87105,                0.92962,                0.94621,                0.86862,                0.47987,                0.49863,                0.91504,             0.00082753,             0.00082753,             0.00082753
                    674,                0.23123,                0.18559,                0.81482,                0.90381,                0.89908,                 0.9429,                0.86637,                0.48405,                0.50934,                0.91457,             0.00082504,             0.00082504,             0.00082504
                    675,                0.25361,                 0.1982,                0.81662,                0.92515,                0.90722,                0.94741,                0.86907,                0.50155,                0.54386,                 0.9117,             0.00082255,             0.00082255,             0.00082255
                    676,                0.23252,                0.19766,                0.82052,                0.93432,                0.91357,                0.95417,                0.86767,                0.51968,                 0.5803,                0.92541,             0.00082005,             0.00082005,             0.00082005
                    677,                0.26101,                0.22741,                0.83005,                0.95182,                0.90826,                0.95327,                0.86372,                0.51226,                0.53986,                0.92026,             0.00081756,             0.00081756,             0.00081756
                    678,                 0.2431,                 0.1935,                0.81939,                0.92969,                0.92661,                0.95485,                0.86743,                0.49756,                0.51387,                0.91099,             0.00081507,             0.00081507,             0.00081507
                    679,                0.24169,                0.19547,                0.83549,                 0.9351,                0.92527,                 0.9525,                0.86018,                0.51101,                0.52356,                0.91348,             0.00081258,             0.00081258,             0.00081258
                    680,                0.25133,                0.19378,                0.81272,                 0.9452,                0.89908,                0.95812,                 0.8694,                0.49244,                0.45804,                0.90346,             0.00081008,             0.00081008,             0.00081008
                    681,                0.22663,                0.19081,                0.80941,                0.94263,                0.88991,                0.95691,                0.87584,                0.47854,                0.42098,                0.89319,             0.00080759,             0.00080759,             0.00080759
                    682,                0.23078,                0.18423,                0.78999,                0.94157,                0.88712,                0.95478,                0.86754,                0.47946,                0.41583,                0.90087,              0.0008051,              0.0008051,              0.0008051
                    683,                0.24383,                0.19572,                0.83955,                0.90161,                0.90826,                0.94707,                0.86455,                0.47619,                0.43834,                0.92448,             0.00080261,             0.00080261,             0.00080261
                    684,                0.25058,                0.19891,                  0.826,                0.87917,                0.93578,                0.94844,                0.85885,                0.50015,                0.48832,                0.91512,             0.00080011,             0.00080011,             0.00080011
                    685,                0.24194,                0.19349,                0.82651,                0.90509,                0.89908,                0.94782,                0.86247,                 0.4886,                0.50696,                0.89885,             0.00079762,             0.00079762,             0.00079762
                    686,                0.23903,                0.19942,                0.82512,                0.89192,                0.91743,                0.94836,                0.86282,                0.48996,                0.49531,                0.90527,             0.00079513,             0.00079513,             0.00079513
                    687,                0.25825,                0.20428,                0.82253,                  0.959,                0.85842,                0.95536,                  0.872,                0.50335,                0.50533,                0.91908,             0.00079264,             0.00079264,             0.00079264
                    688,                0.24099,                0.19095,                0.80011,                0.94161,                0.88763,                0.95717,                0.88168,                0.49638,                0.45649,                0.93747,             0.00079014,             0.00079014,             0.00079014
                    689,                0.23578,                  0.179,                0.80552,                0.91874,                0.93354,                0.96078,                0.88164,                0.50347,                0.46344,                0.92906,             0.00078765,             0.00078765,             0.00078765
                    690,                0.24706,                 0.1948,                0.82316,                0.92719,                 0.9346,                0.95805,                0.87403,                0.50734,                0.45595,                0.93271,             0.00078516,             0.00078516,             0.00078516
